"FIA001" "FIA1" "FIA10" "FIA100" "FIB1" "FIB10" "FIB100" "FIC01" "FIC1" "FIC100" "FIIA001" "FIIA01" "FIIA1" "FIIA100" "FIIB1" "FIIB10" "FIIB100" "FIIC01" "FIIC1" "FIIC10" "FIIC100" "FIIIA001" "FIIIA01" "FIIIA1" "FIIIA100" "FIIIB1" "FIIIB10" "FIIIB100" "FIIIC01" "FIIIC1" "FIIIC10" "SC93A01" "SC93A10" "SC93A20" "SC93B1" "SC93B40" "SC93C01" "SC93C1" "SC93C10" "SC93C50" "SC98A001" "SC98A01" "SC98A1" "SC98A10" "SC98A100" "SC98B1" "SC98B10" "SC98B100" "SC98C01" "SC98C1" "SC98C10" "SC98C100" "SCIA1" "SCIA10" "SCIA100" "SCIB1" "SCIB10" "SCIB100" "SCIC1" "SCIC100" "P72IA001" "P72IA01" "P72IA1" "P72IA10" "P72IA100" "P72IB1" "P72IB10" "P72IB100" "P72IC01" "P72IC1" "P72IC10" "P72IC100" "P72IIA001" "P72IIA01" "P72IIA1" "P72IIB10" "P72IIB100" "P72IIC01" "P72IIC10" "P72IIC100" "P72IIIA01" "P72IIIA1" "P72IIIA10" "P72IIIA100" "P72IIIB1" "P72IIIB100" "P72IIIC01" "P72IIIC1" "P72IIIC10" "P72IIIC100" "cluster.size"
"SC98B1" 0.200960769955179 0.235622908297199 0.222532679470987 0.256021846698705 0.226658588922164 0.168024206433451 0.183995228831731 0.198337091784837 0.285565590380594 0.265596515510277 0.137737836121449 0.137626234936309 0.210698095480501 0.0786277495000818 0.0721147386460088 0.129758995077845 0.189035028954722 0.214745245058974 0.0915025251002523 0.151936556788169 0.0693683584926844 0.0443818917790932 0.0298159080846279 0.0631957529717995 0.121932140283735 0.0296539424446302 0.120027806135377 0.0323808860174799 0.0332227541027393 0.0410176704921296 0.0884573415436927 0.293460543811898 0.25097822994483 0.157115111298144 0.367562450608618 0.125691076053335 0.342969884428357 0.237977011053512 0.101029377344073 0.255557993893232 0.0221446098174976 0.124191582854462 0.0260568179791636 0.0281725579426001 0.114899091473452 0 0.0380660725232333 0.253985084697739 0.0196288580706927 0.0111811105717929 0.0206760959842109 0.0347182037019657 0.205088349846283 0.26109169249855 0.15275763406977 0.21982374771331 0.148877605147285 0.329648643685097 0.187535330307896 0.116892025871403 0.34736162890213 0.326970434705793 0.336987124199284 0.279820659136016 0.323413084882411 0.319067767927886 0.310774411284608 0.322817424252752 0.328693509195106 0.305931716580555 0.359550555105767 0.31285242975486 0.246319850186941 0.24000500931956 0.284995816976123 0.235277193647111 0.302904467023638 0.383118373566363 0.226561644891243 0.327835398990849 0.314249921368674 0.228600371601098 0.291874515846793 0.328975319348858 0.283761956224398 0.34904637555959 0.298684851976765 0.282844169219211 0.32186252597948 0.349188999002415 0.197222287722004
"SC98B10" 0.194962576639825 0.230890015419665 0.217696699836283 0.253458822762046 0.220145403703001 0.164574173179849 0.185029229665802 0.193155013911912 0.284761876270729 0.262257030668554 0.137373103178172 0.137893613772117 0.208294354580598 0.0763758173223371 0.073603541710277 0.127631991760414 0.187797356249083 0.216529770519345 0.0981940159202642 0.149155659271434 0.0785582134181566 0.0500168605921108 0.0428521501740774 0.0612932355746043 0.119195445593716 0.0380847593763491 0.121466354023197 0.0456506211119237 0.0375599523535647 0.0477191795049533 0.0924730678590941 0.29494953657048 0.252188143028215 0.160161063316702 0.367271956024757 0.124317264796866 0.343526606142459 0.240321546953316 0.102644217677944 0.256022097286987 0.0382698824859298 0.12964833307955 0.0374908730503052 0.0425143872215189 0.114248722712376 0.0380660725232333 0 0.253927937579038 0.038359569601011 0.0376712474245202 0.0469025431556378 0.0473189909249302 0.204444119137039 0.262523844405182 0.156227498994334 0.220529607059837 0.15194142972947 0.330714292219231 0.183534331192602 0.12163963632407 0.345508502517248 0.321954972642401 0.335588463969785 0.273844149923312 0.321975199450687 0.315349734759069 0.306574824050403 0.321194312091395 0.324116865055706 0.300724825379781 0.355857024626378 0.310227598234541 0.240630749052484 0.234139099790121 0.281368678451383 0.23160740381078 0.296194423823231 0.381361544245905 0.219400756163428 0.325417989157449 0.311649986656482 0.223138717427249 0.291183310728565 0.328724800561503 0.277200718888398 0.349701041504668 0.294228582424854 0.27911471550375 0.319879677290205 0.349895496184471 0.197057995438243
"SC98B100" 0.138098762263059 0.125303837225283 0.117601297334586 0.130899472324686 0.13396397839305 0.146158742650078 0.131676454738496 0.119323546379607 0.154442100328112 0.148314728942463 0.202062486150417 0.184366614836588 0.158966141761948 0.22626238228481 0.222362359347779 0.208789711464965 0.158428246338387 0.148263472529977 0.237493850639611 0.152817577491012 0.219220698054128 0.232884984988184 0.246412001372612 0.222495181797573 0.176204336871902 0.244398808096076 0.206373415675115 0.258372029075121 0.243254762489869 0.235389883152467 0.228452270481365 0.143831258682541 0.146224989002059 0.159345645171752 0.227784342329692 0.177671196738732 0.1853238869076 0.112550842693448 0.195302847299432 0.128711376868746 0.244828047725172 0.212986468517106 0.242968083044977 0.246102597353691 0.184338807521411 0.253985084697739 0.253927937579038 0 0.248877673892037 0.253569915038002 0.250920153312469 0.244397478292864 0.129542837570444 0.121962611513019 0.168351377105598 0.106473485027391 0.145304031422745 0.195761097507118 0.163305126476673 0.165764915844011 0.205263912520018 0.182972038176445 0.207249159497122 0.162539723107091 0.19393989714351 0.176124548731314 0.173780111321932 0.214443779567891 0.182351635498305 0.173000131022043 0.21563194341298 0.175278404246928 0.206413179898384 0.235102346344521 0.190876479245505 0.242907374348813 0.189870130363987 0.259995137116529 0.198247985990203 0.199783614430689 0.179102105811878 0.179657290549104 0.175127200052539 0.234065504374218 0.188292169584742 0.255206473701689 0.16949368203776 0.154911893380222 0.197288443270188 0.206851470582811 0.12305195749345
"SC98C01" 0.194397544937913 0.230215893001074 0.217550473224299 0.249805184862687 0.22109640076171 0.162462301405543 0.180779214446455 0.192311486290154 0.279624095384041 0.26083347517715 0.131985266959351 0.131630552109647 0.205184010398621 0.0741064729432375 0.0673162584574985 0.124072705871581 0.183489366502813 0.208565678288379 0.0873911737705439 0.148988719009109 0.0665851326947158 0.0426498670524238 0.028766342524171 0.058525017526626 0.114776105595536 0.0254548347996533 0.114214719531448 0.0341117551038271 0.0271325706531288 0.0365909083052609 0.0797002313602217 0.289408802531714 0.246850356228141 0.154053159186595 0.362704683857632 0.122920066625166 0.339288887611509 0.234042470529385 0.0952442598208857 0.24971520542681 0.0179719516711794 0.117089388104118 0.0239019610832029 0.0277929356942831 0.111183918075638 0.0196288580706927 0.038359569601011 0.248877673892037 0 0.0192382918218477 0.0261578786423006 0.0350580790984098 0.199016255701098 0.254711113599201 0.15024760683075 0.213788344906782 0.145007508624309 0.324885122507514 0.181737956637465 0.112863880784745 0.342452221669045 0.321953705003661 0.332568087413128 0.275810811131387 0.318852990428281 0.314438193439545 0.305977176154247 0.318260952958087 0.32284292756238 0.30040549581842 0.354161136505071 0.307971969121897 0.241839421607702 0.235698032503564 0.28001075186109 0.230915431170526 0.297850409374537 0.378020238515002 0.222292053141872 0.323304896767256 0.308452015653379 0.223516545819868 0.286581234966591 0.323723129812424 0.278565271246172 0.345025862182064 0.293248423892602 0.277810471664111 0.316122070836992 0.34468116758008 0.191327763787453
"SC98C1" 0.201222081559207 0.235129451858436 0.222166981675202 0.255611422268148 0.226456460886954 0.168510425186827 0.184160642476042 0.19789612650628 0.286054589654138 0.265244400075924 0.13781904859868 0.137369770429481 0.21111062981264 0.0786953358708275 0.0719302830648297 0.129380034181138 0.188264366718734 0.214541069936131 0.0920739617017389 0.152672597957338 0.0702818968412585 0.0438462053442543 0.0282540595796111 0.0628514635660908 0.121268016463964 0.0291330447908925 0.119918236791975 0.0319999105483712 0.032204853299247 0.0401078070217462 0.0879686911781241 0.293836276216339 0.251137744244033 0.157343674731285 0.368479023246454 0.125431825272865 0.343279116709307 0.239024827347751 0.100277754172225 0.255286457216829 0.0217947406067356 0.124994157621111 0.0265585118830579 0.027742135963751 0.116122613650128 0.0111811105717929 0.0376712474245202 0.253569915038002 0.0192382918218477 0 0.0226086237128892 0.0354803139559324 0.204970429177828 0.260191180037639 0.152515140766936 0.219747729390764 0.148378016216576 0.329665345711102 0.187356115420949 0.116621959375004 0.347001506579233 0.326775604098358 0.336568661756701 0.279934784876895 0.323221617597942 0.318935583793598 0.310974404121149 0.322559259456835 0.328097315548561 0.305255695059336 0.35926016038262 0.312415395959822 0.245627003868005 0.239373553066285 0.28447771114581 0.235102388736853 0.302565953201495 0.383087124028352 0.225647534142541 0.327616139502681 0.313474534498228 0.22831542517622 0.290865674931846 0.328202981255358 0.283254216474064 0.349273028738168 0.298165320774574 0.28211868317537 0.321447701330018 0.349462798838498 0.197108454235406
"SC98C10" 0.199212594297356 0.233514201971286 0.219154113290707 0.252466388048919 0.223976133329578 0.164626019625218 0.183946212984115 0.196151929403433 0.284216551119545 0.261599894682762 0.133135453055398 0.135071964023252 0.208461205698386 0.0770167088607254 0.0691735572047709 0.128354946060032 0.183928126833323 0.210602269498684 0.0907223552535302 0.150480556268056 0.067085446310598 0.0425007001717478 0.0335281198764057 0.0627575580875357 0.121276383972828 0.0332120242422973 0.115459877496434 0.0410199255714003 0.0389618744018003 0.0448302093546008 0.0888507938051796 0.291317960575041 0.248791246487347 0.155832452616445 0.364901351970385 0.125857325994094 0.339845301427487 0.237406192475951 0.101562092751129 0.253227856916347 0.0278573937763972 0.123565806005739 0.0289383026006072 0.0308855694542526 0.112502793417549 0.0206760959842109 0.0469025431556378 0.250920153312469 0.0261578786423006 0.0226086237128892 0 0.0342012488079245 0.203130875176466 0.257547349600391 0.150088133940477 0.218453832385408 0.147148633840678 0.326407129984567 0.184824030949172 0.116937692279012 0.343702471713037 0.323717184571015 0.334044520538911 0.276397958829444 0.320025705054375 0.315421539675956 0.307890607926935 0.319791733385745 0.324594908912277 0.302971736081526 0.355483615666667 0.309104779355433 0.242499846891695 0.236271151455084 0.281099353564596 0.231840501948613 0.29905794707317 0.3800046774994 0.222374797434066 0.323983351601618 0.310323836426978 0.224420846384987 0.288530216315217 0.325817627531478 0.280154525950861 0.345817861882587 0.295143444779006 0.278530729910818 0.318758539320587 0.345508867461063 0.193836332996932
"SC98C100" 0.192739739036037 0.226358185798882 0.213755720323867 0.24534258373049 0.217651255520912 0.160309849070852 0.177783089457296 0.188626548976147 0.277651764332265 0.258018038214103 0.129888793921393 0.130478355528064 0.203057692652367 0.0747775948518266 0.0691416861383182 0.123017575770041 0.18109665886838 0.206276275754874 0.091110306667081 0.145298309856344 0.0647559885336939 0.0434192038803681 0.0400520283651259 0.0593137017036657 0.113409826909256 0.0352881417735266 0.112335200320515 0.0515653562036836 0.0421656462115349 0.0447399802475556 0.0820111979654353 0.285895347128458 0.242067994927903 0.150511892402824 0.358072308105086 0.119568928642832 0.334434104858553 0.23003766382003 0.0954208852754926 0.246119139316047 0.0321621428027835 0.119436895632904 0.0322012708887638 0.0367686475064506 0.109713474457001 0.0347182037019657 0.0473189909249302 0.244397478292864 0.0350580790984098 0.0354803139559324 0.0342012488079245 0 0.194366529707095 0.252598978946781 0.145273762110049 0.210266269930109 0.140957701979006 0.319584299407006 0.177011292658495 0.112278678920572 0.336503422818526 0.315970750645793 0.326303800584331 0.269329804601171 0.312803980081809 0.308186108737134 0.301035526344873 0.312919487779223 0.317659226364901 0.295827142151286 0.348539730084509 0.302656924302765 0.236752820630347 0.230027515801265 0.27483530259071 0.226447089420243 0.291767211329603 0.372955399857161 0.216902960525099 0.317420340637161 0.303543020616962 0.219390157059212 0.282351089299973 0.319690702967359 0.273715024827905 0.340295027373188 0.288227880989913 0.273173125594671 0.31152848931589 0.339992509323182 0.186905194342201
"SCIA1" 0.113638553211913 0.130720415280961 0.145167334354878 0.137687739817737 0.129861150793523 0.128106941510754 0.11195183884125 0.104532813975755 0.187718811042253 0.16497208780695 0.145143541098758 0.123230026230331 0.123884429989523 0.174817403393568 0.174675336543157 0.146430274554752 0.112047960673081 0.106306638458142 0.184652619182872 0.109075779305763 0.170749582648504 0.185886821251281 0.197765193270784 0.172945049465645 0.133953581487828 0.195559564739443 0.156691464534646 0.213594161780907 0.193466115787733 0.189330124970082 0.189322167471009 0.18510900533494 0.142382083045706 0.105761014863108 0.252676265870133 0.124198739444254 0.236989350356912 0.120141698830251 0.148646829651396 0.138680107178731 0.193688639445984 0.1705716093002 0.193087752038153 0.1965832260109 0.150996049889447 0.205088349846283 0.204444119137039 0.129542837570444 0.199016255701098 0.204970429177828 0.203130875176466 0.194366529707095 0 0.142698996828067 0.0968431443377196 0.0916721694077455 0.0961527899478424 0.191803021572835 0.0914152157954297 0.115911816100353 0.228532663789215 0.209530180671955 0.218773288724606 0.163173342772098 0.201082029012823 0.20555962968263 0.199606658616346 0.204821713557422 0.208979578058639 0.20922881451228 0.242422882104732 0.193418797199239 0.171532839914293 0.188574829948756 0.169089582708432 0.201755102495067 0.189839594630028 0.276901202123738 0.160209708855778 0.21337078805703 0.201612562151481 0.158746241068799 0.196856268036254 0.227046886702105 0.171415441408604 0.237229508529105 0.198696519006416 0.183294104382675 0.214929992055137 0.237276472542446 0.0881044111068522
"SCIA10" 0.147681022304742 0.132344480341807 0.156384206019785 0.126511637102454 0.136747475115107 0.175498535896549 0.133208710520873 0.125022728261684 0.123704515409638 0.130695211416369 0.207481524396616 0.186114394923805 0.169098002218396 0.232307929106593 0.231627527859465 0.214045925002563 0.147138159242532 0.150818220725785 0.244979557623604 0.156168344377598 0.230299221080729 0.240258554712173 0.252174571764208 0.230358882059932 0.187342681468302 0.251154239407089 0.218052665394569 0.269145009784089 0.250927692609654 0.245803339114194 0.234438498779355 0.135556913479181 0.132765890723921 0.175868939180072 0.201311631726508 0.189204759961253 0.177970629496482 0.127262514267782 0.199637297305099 0.104606098258824 0.251449969368437 0.202475927542993 0.249225201780524 0.255357052868873 0.214258886631678 0.26109169249855 0.262523844405182 0.121962611513019 0.254711113599201 0.260191180037639 0.257547349600391 0.252598978946781 0.142698996828067 0 0.182036256378023 0.10119358787218 0.150290242657478 0.160328821903445 0.168839976619947 0.170682643038566 0.19594483943271 0.171352904526641 0.215430258005924 0.186425036981814 0.205485604627361 0.181451067748421 0.155428543309774 0.219885142554801 0.171872891615025 0.167884004424045 0.20249442181038 0.182098671400504 0.227279565759319 0.255550479940262 0.215418685944457 0.257021561923352 0.201418784254621 0.237339903534359 0.221324281872028 0.210724401941709 0.159591236005472 0.198090193867915 0.172700214183482 0.238341376521834 0.196603236686346 0.256927469836095 0.173470258213002 0.143530612733404 0.18687813248138 0.202618164734506 0.140671582409366
"SCIA100" 0.136673363574453 0.163421634793641 0.169308369637905 0.170406644037522 0.154042397964219 0.129028638968614 0.135151052543774 0.133057549356112 0.216624545853345 0.203957115479924 0.126906617022278 0.109007755550243 0.137921772420582 0.137153027430086 0.133953798702796 0.13127016901941 0.148114478901863 0.130899553085754 0.142673507672876 0.0996665369112225 0.129746591023777 0.139599044040212 0.147095040519161 0.129690770357435 0.106416561510127 0.144894200037998 0.127921959255316 0.161948435949353 0.145899156416954 0.143389751936239 0.151834168049639 0.204852616925723 0.147214477034163 0.073053809209811 0.26671248212358 0.0846350613685152 0.249635616427252 0.135914255645686 0.115352068298981 0.158583768799805 0.146578747809196 0.141726530042776 0.14423191739808 0.144855372028117 0.125852059126494 0.15275763406977 0.156227498994334 0.168351377105598 0.15024760683075 0.152515140766936 0.150088133940477 0.145273762110049 0.0968431443377196 0.182036256378023 0 0.133861365849345 0.0831576994216803 0.212501331125899 0.0964728755804968 0.0793940754848016 0.24544120391521 0.232392236218595 0.237064220793321 0.188427592112466 0.218083974898788 0.22866913643914 0.225319655375874 0.219918914183775 0.228043614944153 0.231030138642966 0.262809693460938 0.212314476912966 0.18613097259326 0.195074166713896 0.185711881251235 0.202837151463152 0.214638188545532 0.290542341603567 0.177899445531209 0.231090612167205 0.223141864879701 0.184543287284888 0.221885858751083 0.245116912543478 0.19204156127116 0.253273231201465 0.222437351365019 0.205596899975974 0.235401261240258 0.257646091071644 0.110244918480381
"SCIB1" 0.125858565792843 0.106655639631927 0.135435106887415 0.10600921598797 0.129948266281971 0.143187739436532 0.0996536719706006 0.105234960413663 0.159201344095851 0.147612384653744 0.169893963307218 0.144078743873377 0.13945990136589 0.193787633113854 0.191871614085791 0.169310680342304 0.11444032113401 0.111283022775116 0.207024030256853 0.120760170842905 0.186534334477415 0.201980353471524 0.213857577264736 0.188955155273231 0.148429564407803 0.209701960136212 0.176468136116284 0.228584344245619 0.208783985649416 0.20452166525284 0.193764435671427 0.151850732138855 0.141505567894478 0.134118505270327 0.236289651906878 0.143440889382612 0.201313764310349 0.103012875733084 0.158417088248883 0.128857590770023 0.210579018473265 0.166846771563724 0.207130270813266 0.211850045030647 0.175461753554734 0.21982374771331 0.220529607059837 0.106473485027391 0.213788344906782 0.219747729390764 0.218453832385408 0.210266269930109 0.0916721694077455 0.10119358787218 0.133861365849345 0 0.116299625436503 0.181549238631933 0.122803220897023 0.132335303785558 0.214348757872498 0.199490976291589 0.197021976787676 0.151008406040232 0.193556886703701 0.185415782514205 0.183919419070541 0.196838801282307 0.192018354877366 0.190788611590863 0.221445625293752 0.182881827617437 0.192465333376155 0.217727602849505 0.174226780757241 0.22900893796325 0.173951674876709 0.272885462251328 0.175800907366993 0.202077438750158 0.175373119178984 0.166178020391217 0.181066806686101 0.21634164500047 0.169017155783685 0.232728672916986 0.167760320721126 0.162325550251353 0.173198337975035 0.201083265298103 0.100089735948867
"SCIB10" 0.102956794378031 0.139914600892227 0.142415001508848 0.161618664777937 0.133107981964532 0.104303448493268 0.107340323991707 0.0995627916918435 0.194724096146883 0.18142459638012 0.117533422873046 0.10036955264612 0.128127305787954 0.126899649390662 0.126992996753917 0.120849954127682 0.122811858835529 0.13226123736846 0.140806376684681 0.0852576674075211 0.111897475405181 0.132324927967732 0.142803556019453 0.121949952849278 0.0909246229876335 0.139423611340518 0.118778948225219 0.157924928226332 0.140698499413048 0.132757685488027 0.145957384749419 0.191233594869226 0.146204656805341 0.0654465808452602 0.264194062393393 0.0770579864627086 0.246753186949158 0.13186177317248 0.107597883112525 0.143785277284081 0.140711911490787 0.138933164659423 0.138974999366104 0.141973539102264 0.115218046026787 0.148877605147285 0.15194142972947 0.145304031422745 0.145007508624309 0.148378016216576 0.147148633840678 0.140957701979006 0.0961527899478424 0.150290242657478 0.0831576994216803 0.116299625436503 0 0.224952190058434 0.0990920390027236 0.0785413945837808 0.252193286694756 0.233445025464328 0.243780863396633 0.188040381482436 0.227708716406902 0.225960016710911 0.218333713535172 0.231072229105662 0.234448405368435 0.213641403939344 0.264256433932194 0.217394743553608 0.191799430735634 0.200105317060256 0.202234996614349 0.196520258178983 0.20866556270561 0.291355137130319 0.175101937460796 0.233538239107416 0.22543339909524 0.162182837891956 0.205606763345848 0.247380845565222 0.200978780973433 0.268253037546395 0.213231404309473 0.194330498353825 0.231265253528207 0.258000178761346 0.0976259208490629
"SCIB100" 0.220063987926112 0.20363769628821 0.23194173906676 0.189978243801424 0.209381856458715 0.252868037426827 0.228451521063394 0.209061923841311 0.160928500828051 0.181260482636589 0.275441229166332 0.257811610229659 0.22147775912385 0.305909125766324 0.304836944350742 0.271493589898617 0.237224047465648 0.196347737329273 0.307965062891278 0.231313816291982 0.30564117281453 0.313935978753665 0.325122707624003 0.303755965218498 0.25981788780807 0.322751600711585 0.28627653640518 0.333645682702257 0.32073660404965 0.321180377986088 0.304384048786463 0.153332593812394 0.148435415568644 0.229628257329042 0.174725877698496 0.255310701093432 0.159949444582086 0.167871020065307 0.272456416122313 0.154910115042988 0.323240541933497 0.292005352695945 0.321529063366155 0.325403709461448 0.287427151758792 0.329648643685097 0.330714292219231 0.195761097507118 0.324885122507514 0.329665345711102 0.326407129984567 0.319584299407006 0.191803021572835 0.160328821903445 0.212501331125899 0.181549238631933 0.224952190058434 0 0.216558652875693 0.240216950055301 0.180540313432607 0.16900732390361 0.212979896044296 0.220382119231685 0.193690546442735 0.198195491329413 0.193118895459827 0.207389234230635 0.168112715057441 0.189476543672377 0.170685652382208 0.191279410497715 0.257708938578729 0.275303556461533 0.231593340871056 0.283779233151719 0.213052928284614 0.190729366305819 0.264779986643525 0.212440159389069 0.173772177072431 0.250155345042482 0.199607875866552 0.242821812468314 0.210091572341774 0.226861095775418 0.191235175075916 0.193905509037864 0.217287347985834 0.204714725850651 0.203853968675854
"SCIC1" 0.114772143355197 0.15347514145158 0.151330726417818 0.170260360006965 0.142929256713977 0.109006036356892 0.117573964062706 0.113881376907958 0.212481381108959 0.190989049857111 0.120958229362283 0.1004032924014 0.131212107717343 0.154619462712179 0.154981836985255 0.122535539165433 0.125471186590913 0.124673316042241 0.16170982142605 0.0926676535853457 0.155354561311858 0.169506848792472 0.181190793412983 0.155009009258302 0.112723531246434 0.177366186159374 0.135326486347184 0.195922955515513 0.175146535421043 0.172517170264796 0.166884035137779 0.223175626409204 0.171934124057242 0.105843281325979 0.275774228972699 0.113281714595903 0.271596739175011 0.159375353148924 0.127412595350384 0.155755868768078 0.177853118392504 0.152800918891215 0.174781211159738 0.173445661167388 0.135181896761756 0.187535330307896 0.183534331192602 0.163305126476673 0.181737956637465 0.187356115420949 0.184824030949172 0.177011292658495 0.0914152157954297 0.168839976619947 0.0964728755804968 0.122803220897023 0.0990920390027236 0.216558652875693 0 0.098195139823068 0.262892999549564 0.231267251903255 0.251213015078272 0.194292933813406 0.233444376598267 0.240835888006449 0.217361034383877 0.225226915172662 0.229767190178093 0.228829593051384 0.272571800297682 0.228907092291325 0.175952732334163 0.185754027453119 0.190276413466531 0.185375119792635 0.222377533580123 0.294236484229469 0.182244178736769 0.251757165090546 0.229444377393216 0.168231655653089 0.221136762036576 0.260552941143882 0.200076592468168 0.262546567393712 0.229391307316274 0.203575881421226 0.249709859794418 0.269521258391168 0.109539920877115
"SCIC100" 0.124894331448339 0.158060111632275 0.160621984737582 0.170402283267916 0.149868445092326 0.101882703790228 0.115427357204453 0.121449023240137 0.211372180983265 0.198701482048746 0.1006589596074 0.0833367947332665 0.141602519921452 0.104362947239051 0.0980398045250502 0.102216586938196 0.127186299890418 0.143710783024874 0.112522729980313 0.0844428920857549 0.0952869307672779 0.103907368477868 0.115182440056435 0.0924134175446575 0.0675634584327915 0.109276662707138 0.102882658507897 0.125641303005158 0.113839479379661 0.106436792812495 0.111596146606803 0.207357892052176 0.166982362643672 0.0790038317110654 0.277497900113189 0.0614103943446928 0.258985152372981 0.1455326381428 0.073718591305973 0.172084553127295 0.11077069210981 0.11829557323337 0.109810941532982 0.112050607141486 0.0986758440914388 0.116892025871403 0.12163963632407 0.165764915844011 0.112863880784745 0.116621959375004 0.116937692279012 0.112278678920572 0.115911816100353 0.170682643038566 0.0793940754848016 0.132335303785558 0.0785413945837808 0.240216950055301 0.098195139823068 0 0.2650588786468 0.245029326417672 0.254229937446534 0.198430759457417 0.241772123180798 0.237202674807225 0.23225393077524 0.242388071132771 0.24562647777222 0.232630095050035 0.275056579697826 0.23185768785233 0.185369505814577 0.1978415414491 0.206003329064078 0.191511616201817 0.223243105376713 0.30779075931443 0.175981407930772 0.251288654895392 0.234438263133301 0.167133927693236 0.21949151957414 0.247646407709473 0.205685580184219 0.268115640629287 0.225087542040901 0.206737997063245 0.242039683637244 0.26556202130587 0.109622156077861
"P72IA001" 0.246647919201394 0.222457677350847 0.257775430554856 0.184128132754665 0.230342144029981 0.271665728818101 0.246894785458623 0.234208751097769 0.202352272842577 0.216525709536825 0.295616466692511 0.276016805210155 0.194028694511076 0.323184994038445 0.315564005038851 0.294710981460517 0.264604344323226 0.227532945385935 0.328243082033313 0.25324349442009 0.322982624166594 0.328581469395917 0.342217618854211 0.319425711660287 0.265272856538919 0.34047521465159 0.289482809335912 0.349330236271824 0.340130626648155 0.339114824275011 0.322742210722335 0.12688461193757 0.187471888947218 0.238954851586715 0.201044459069338 0.270350446963819 0.134628494993882 0.168387350993465 0.291585271349457 0.187723307607227 0.33756377526627 0.312389601783533 0.337797955585895 0.342018712025068 0.311897230143957 0.34736162890213 0.345508502517248 0.205263912520018 0.342452221669045 0.347001506579233 0.343702471713037 0.336503422818526 0.228532663789215 0.19594483943271 0.24544120391521 0.214348757872498 0.252193286694756 0.180540313432607 0.262892999549564 0.2650588786468 0 0.0903080169639661 0.103252528991522 0.135042778560805 0.103934224807686 0.10320100757615 0.131763187152309 0.128859233551118 0.0878383052770776 0.138153536499185 0.0953569739680396 0.104524879726094 0.201635480116826 0.234427088126277 0.17071831516069 0.255281598742382 0.129302518034301 0.160715770948411 0.198036947346112 0.113300085846355 0.135703924513963 0.223208885017406 0.178755465938688 0.180595648005984 0.159552362493203 0.188924994043931 0.149583822826787 0.160267683569566 0.163921406961003 0.152033676401195 0.196146434847831
"P72IA01" 0.220132775101667 0.198419972801028 0.226539869627575 0.165065472528724 0.205321041667166 0.245124202107189 0.221209171304796 0.208365869497059 0.1686049260071 0.180095549079683 0.268272599635164 0.249815061265824 0.166480715341414 0.299364691794968 0.291069337465422 0.267585995586933 0.238400505627072 0.203839931838248 0.304831169366318 0.226534883171597 0.302087728420451 0.307219906794271 0.321740843850652 0.296115157351205 0.240456443460842 0.320074119914474 0.264010777775832 0.329661361336539 0.317450081077685 0.318824834476828 0.300005477865883 0.151582296549054 0.158005033389124 0.221423898203602 0.199369036987873 0.248049227892814 0.161818471526794 0.165313791144309 0.26867725347843 0.159355134915102 0.316215369425507 0.287867641072784 0.315133139253825 0.317257418380343 0.285817621299882 0.326970434705793 0.321954972642401 0.182972038176445 0.321953705003661 0.326775604098358 0.323717184571015 0.315970750645793 0.209530180671955 0.171352904526641 0.232392236218595 0.199490976291589 0.233445025464328 0.16900732390361 0.231267251903255 0.245029326417672 0.0903080169639661 0 0.154209570196794 0.133430810868491 0.134384371944209 0.119829278065283 0.0944702327132196 0.151042264333525 0.064171547510523 0.101481427100884 0.118878575981277 0.120369264006432 0.172380194983575 0.206779317625272 0.163585243449553 0.220659403374063 0.145793657717648 0.158832726694829 0.196788987415604 0.150375351701331 0.131097465668711 0.196358390915657 0.166027072255345 0.217901752394941 0.169617729249782 0.235331837598158 0.160468868093295 0.136251403377424 0.188169911958906 0.191163421844942 0.174224176121633
"P72IA1" 0.238038973407906 0.205559511282931 0.245056634865926 0.169668211787743 0.232763763397462 0.25954636829063 0.228275169919789 0.23031429698468 0.230683157568528 0.247410723945074 0.284649061954391 0.265271228848259 0.193043430465855 0.312494643050748 0.306059449882738 0.282499030619133 0.247633272344541 0.21734028023327 0.317408589055316 0.240299506565727 0.312686382864634 0.318409954084214 0.332464397326203 0.308652579932487 0.255852441854194 0.330874625348499 0.277874074940169 0.339205100279947 0.329705649492813 0.329664391021365 0.30812459437935 0.15198304570127 0.225148751419292 0.231342879127429 0.233995394156261 0.263769699094498 0.169810315284541 0.178849812205851 0.279469189793772 0.213241405033643 0.326800080589423 0.294435383962416 0.327444484375396 0.331390156414671 0.301502328171023 0.336987124199284 0.335588463969785 0.207249159497122 0.332568087413128 0.336568661756701 0.334044520538911 0.326303800584331 0.218773288724606 0.215430258005924 0.237064220793321 0.197021976787676 0.243780863396633 0.212979896044296 0.251213015078272 0.254229937446534 0.103252528991522 0.154209570196794 0 0.130006125606727 0.0952500678381659 0.112249285261144 0.178098573650566 0.100309859671718 0.142486162620557 0.187006936046414 0.143784853742079 0.119058911165583 0.19506750757862 0.231534722066021 0.161126994002997 0.248798600820665 0.105589812465238 0.210770283792992 0.188651658284557 0.119484661671082 0.147380042333208 0.212112254086486 0.181242991680087 0.145687443423587 0.138832360400926 0.149070827542049 0.141007008930832 0.176318642936397 0.142958769743417 0.130997545984591 0.186972470748074
